":ID","id","name","chunk_index:long",":LABEL"
"1654","66d95173-1ce2-4f93-8d2a-cc8e5aee983a:7","extreme weather events","24","__KGBuilder__;__Entity__;RiskFactor"
"1655","66d95173-1ce2-4f93-8d2a-cc8e5aee983a:8","power safety shut offs due to wildfire risk","24","__KGBuilder__;__Entity__;RiskFactor"
"1656","66d95173-1ce2-4f93-8d2a-cc8e5aee983a:9","climate-related laws, regulations and lawsuits","24","__KGBuilder__;__Entity__;RiskFactor"
"1657","66d95173-1ce2-4f93-8d2a-cc8e5aee983a:10","carbon taxes, fuel or energy taxes, and pollution limits","24","__KGBuilder__;__Entity__;RiskFactor"
"1659","62d4e7dc-413e-4187-9a0b-0d386fd52310:1","climate change concerns","25","__KGBuilder__;__Entity__;RiskFactor"
"1665","5c5c1dfe-c31a-43e6-9953-c81b82c9cbce:0","difficulty in realizing a satisfactory return from acquisitions","26","__KGBuilder__;__Entity__;RiskFactor"
"1666","5c5c1dfe-c31a-43e6-9953-c81b82c9cbce:1","exposure to cybersecurity risks","26","__KGBuilder__;__Entity__;RiskFactor"
"1667","5c5c1dfe-c31a-43e6-9953-c81b82c9cbce:2","loss of large customers","26","__KGBuilder__;__Entity__;RiskFactor"
"1668","5c5c1dfe-c31a-43e6-9953-c81b82c9cbce:3","inability to attract, retain, and motivate executives and key employees","26","__KGBuilder__;__Entity__;RiskFactor"
"1672","aa25b50a-d4d3-4571-a3e9-1cf5b90dfa48:3","stock price volatility","27","__KGBuilder__;__Entity__;RiskFactor"
"1673","aa25b50a-d4d3-4571-a3e9-1cf5b90dfa48:4","material weaknesses in internal controls","27","__KGBuilder__;__Entity__;RiskFactor"
"1679","76d3996d-c156-409c-b29e-409d52ae9b6c:1","disruption of and volatility in global financial markets","28","__KGBuilder__;__Entity__;RiskFactor"
"1680","76d3996d-c156-409c-b29e-409d52ae9b6c:2","impact of COVID-19","28","__KGBuilder__;__Entity__;RiskFactor"
"1681","76d3996d-c156-409c-b29e-409d52ae9b6c:3","numerous factors causing operating results to fluctuate","28","__KGBuilder__;__Entity__;RiskFactor"
"1682","76d3996d-c156-409c-b29e-409d52ae9b6c:4","complex laws, rules, and regulations affecting operations","28","__KGBuilder__;__Entity__;RiskFactor"
"1683","76d3996d-c156-409c-b29e-409d52ae9b6c:5","political and other actions impacting business","28","__KGBuilder__;__Entity__;RiskFactor"
"1686","3bc83592-aa02-45c9-8d9c-e5a86a3497cb:2","regulatory restrictions targeting AI technologies","29","__KGBuilder__;__Entity__;RiskFactor"
"1687","3bc83592-aa02-45c9-8d9c-e5a86a3497cb:3","compliance with export control laws and sanctions","29","__KGBuilder__;__Entity__;RiskFactor"
"1688","3bc83592-aa02-45c9-8d9c-e5a86a3497cb:4","economic sanctions and export control measures due to the war in Ukraine","29","__KGBuilder__;__Entity__;RiskFactor"
"1694","5cb01849-cac0-4a51-9c79-32ce6dad659c:5","export control restrictions","30","__KGBuilder__;__Entity__;RiskFactor"
"1695","5cb01849-cac0-4a51-9c79-32ce6dad659c:6","economic sanctions","30","__KGBuilder__;__Entity__;RiskFactor"
"1696","5cb01849-cac0-4a51-9c79-32ce6dad659c:7","licensing requirements","30","__KGBuilder__;__Entity__;RiskFactor"
"1697","5cb01849-cac0-4a51-9c79-32ce6dad659c:8","transition operations out of China","30","__KGBuilder__;__Entity__;RiskFactor"
"1698","672cd272-5586-4d27-a5ca-7bc34a2cf670:4","competition from virtual currencies and distributed ledger technologies","5","__KGBuilder__;__Entity__;RiskFactor"
"1700","1262ccd9-c6db-4682-bed4-a54030702f66:1","Restrictions imposed by the Chinese government on the duration of gaming activities","31","__KGBuilder__;__Entity__;RiskFactor"
"1701","1262ccd9-c6db-4682-bed4-a54030702f66:2","Increased oversight of digital platform companies","31","__KGBuilder__;__Entity__;RiskFactor"
"1702","1262ccd9-c6db-4682-bed4-a54030702f66:3","Increased scrutiny from shareholders, regulators and others regarding environmental, social and governance responsibilities","31","__KGBuilder__;__Entity__;RiskFactor"
"1703","1262ccd9-c6db-4682-bed4-a54030702f66:4","Issues relating to the responsible use of technologies, including AI in offerings","31","__KGBuilder__;__Entity__;RiskFactor"
"1704","1262ccd9-c6db-4682-bed4-a54030702f66:5","Concerns relating to the responsible use of new and evolving technologies, such as AI","31","__KGBuilder__;__Entity__;RiskFactor"
"1706","c632d17e-5c0d-4ef7-b962-758eba77a621:1","brand or reputational harm","32","__KGBuilder__;__Entity__;RiskFactor"
"1707","c632d17e-5c0d-4ef7-b962-758eba77a621:2","competitive harm","32","__KGBuilder__;__Entity__;RiskFactor"
"1708","c632d17e-5c0d-4ef7-b962-758eba77a621:3","legal liability","32","__KGBuilder__;__Entity__;RiskFactor"
"1709","c632d17e-5c0d-4ef7-b962-758eba77a621:4","increase the cost of research and development","32","__KGBuilder__;__Entity__;RiskFactor"
"1710","c632d17e-5c0d-4ef7-b962-758eba77a621:5","undermine public confidence in AI","32","__KGBuilder__;__Entity__;RiskFactor"
"1711","c632d17e-5c0d-4ef7-b962-758eba77a621:6","reputational harm","32","__KGBuilder__;__Entity__;RiskFactor"
"1712","c632d17e-5c0d-4ef7-b962-758eba77a621:7","infringement claims","32","__KGBuilder__;__Entity__;RiskFactor"
"1713","c632d17e-5c0d-4ef7-b962-758eba77a621:8","negative impact on business","32","__KGBuilder__;__Entity__;RiskFactor"
"1714","c632d17e-5c0d-4ef7-b962-758eba77a621:9","data privacy and security concerns","32","__KGBuilder__;__Entity__;RiskFactor"
"1715","bccfb461-cc1c-4984-baa1-8ab8855d9ad3:0","tax liabilities and tax-related factors","35","__KGBuilder__;__Entity__;RiskFactor"
"1716","bccfb461-cc1c-4984-baa1-8ab8855d9ad3:1","adverse changes in tax laws","35","__KGBuilder__;__Entity__;RiskFactor"
"1717","bccfb461-cc1c-4984-baa1-8ab8855d9ad3:2","effect of accounting for stock-based compensation and stock price volatility","35","__KGBuilder__;__Entity__;RiskFactor"
"1720","344591d9-39f3-4f0e-a2fc-226be5090fec:1","litigation, investigations and regulatory proceedings","36","__KGBuilder__;__Entity__;RiskFactor"
"1721","344591d9-39f3-4f0e-a2fc-226be5090fec:2","indebtedness","36","__KGBuilder__;__Entity__;RiskFactor"
"1722","344591d9-39f3-4f0e-a2fc-226be5090fec:3","anti-takeover provisions","36","__KGBuilder__;__Entity__;RiskFactor"
"1728","aa80c7a1-0207-41a3-a41c-0b9247ddce50:2","Inventory Provisions","37","__KGBuilder__;__Entity__;RiskFactor"
"1735","672cd272-5586-4d27-a5ca-7bc34a2cf670:3","competition from digital wallets and mobile payments solutions","5","__KGBuilder__;__Entity__;RiskFactor"
"1746","bccc3bb4-dbfe-44a8-9a04-eacd045e8d36:14","Global Trade","38","__KGBuilder__;__Entity__;RiskFactor"
"1747","bccc3bb4-dbfe-44a8-9a04-eacd045e8d36:15","COVID-19","38","__KGBuilder__;__Entity__;RiskFactor"
"1748","bccc3bb4-dbfe-44a8-9a04-eacd045e8d36:16","Termination of the Arm Share Purchase Agreement","38","__KGBuilder__;__Entity__;RiskFactor"
"1774","837f930f-f506-4470-be58-2e3716a6f7af:4","Risk and compliance management","1","__KGBuilder__;__Entity__;RiskFactor"
"1785","a0c25fe1-e2e1-4dec-a90e-a1745ddac400:5","Tax Liabilities","42","__KGBuilder__;__Entity__;RiskFactor"
"1792","672cd272-5586-4d27-a5ca-7bc34a2cf670:2","competition from payment card processors","5","__KGBuilder__;__Entity__;RiskFactor"
"1793","bf34fdd3-8b3b-4677-83a2-5f59ad379f58:6","Global macro-economic conditions","43","__KGBuilder__;__Entity__;RiskFactor"
"1794","bf34fdd3-8b3b-4677-83a2-5f59ad379f58:7","COVID-19 related disruptions in China","43","__KGBuilder__;__Entity__;RiskFactor"
"1805","08cd2241-59e1-47d2-a492-e810deb203e2:10","2017 Tax Cuts and Jobs Act","44","__KGBuilder__;__Entity__;RiskFactor"
"1818","c7bff0e2-7073-4208-a0fd-9ec68a7338bd:0","financial and fraud loss","4","__KGBuilder__;__Entity__;RiskFactor"
"1825","c7bff0e2-7073-4208-a0fd-9ec68a7338bd:1","account takeover","4","__KGBuilder__;__Entity__;RiskFactor"
"1826","c7bff0e2-7073-4208-a0fd-9ec68a7338bd:2","identity theft","4","__KGBuilder__;__Entity__;RiskFactor"
"1828","c7bff0e2-7073-4208-a0fd-9ec68a7338bd:3","stolen financial information","4","__KGBuilder__;__Entity__;RiskFactor"
"1830","c7bff0e2-7073-4208-a0fd-9ec68a7338bd:5","malicious activities by counterparties","4","__KGBuilder__;__Entity__;RiskFactor"
"1833","c7bff0e2-7073-4208-a0fd-9ec68a7338bd:6","fraud and counterparty non-performance","4","__KGBuilder__;__Entity__;RiskFactor"
"1837","fe024adf-7374-4d96-89bc-2bab07ba700d:2","ESG risks","6","__KGBuilder__;__Entity__;RiskFactor"
"1838","fe024adf-7374-4d96-89bc-2bab07ba700d:3","non-financial factors","6","__KGBuilder__;__Entity__;RiskFactor"
"1839","fe024adf-7374-4d96-89bc-2bab07ba700d:4","climate change impacts","6","__KGBuilder__;__Entity__;RiskFactor"
"1840","fe024adf-7374-4d96-89bc-2bab07ba700d:5","cybersecurity risks","6","__KGBuilder__;__Entity__;RiskFactor"
"1844","803e2111-91b8-42c7-ab17-123d0a44ed88:1","Cyberattacks and security vulnerabilities could result in serious harm to our reputation, business, and financial condition","7","__KGBuilder__;__Entity__;RiskFactor"
"1845","803e2111-91b8-42c7-ab17-123d0a44ed88:2","Business interruptions or systems failures may impair the availability of our websites, applications, products or services, or otherwise harm our business","7","__KGBuilder__;__Entity__;RiskFactor"
"1846","803e2111-91b8-42c7-ab17-123d0a44ed88:3","Third parties may allege that we are infringing their patents and other intellectual property rights","7","__KGBuilder__;__Entity__;RiskFactor"
"1847","803e2111-91b8-42c7-ab17-123d0a44ed88:4","We may be unable to protect or enforce our intellectual property","7","__KGBuilder__;__Entity__;RiskFactor"
"1852","ab51f6d1-0694-40c5-91e3-88255b88acb4:4","Authentication requirements for banks and payment processors","8","__KGBuilder__;__Entity__;RiskFactor"
"1853","ab51f6d1-0694-40c5-91e3-88255b88acb4:5","Lending regulation","8","__KGBuilder__;__Entity__;RiskFactor"
"1858","3bfe52f7-e1ec-4863-88b5-e231e9a61cfb:4","consumer protection mandates","9","__KGBuilder__;__Entity__;RiskFactor"
"1859","3bfe52f7-e1ec-4863-88b5-e231e9a61cfb:5","anti-money laundering laws","9","__KGBuilder__;__Entity__;RiskFactor"
"1860","3bfe52f7-e1ec-4863-88b5-e231e9a61cfb:6","interchange fees regulation","9","__KGBuilder__;__Entity__;RiskFactor"
"1861","3bfe52f7-e1ec-4863-88b5-e231e9a61cfb:7","privacy and data protection laws","9","__KGBuilder__;__Entity__;RiskFactor"
"1863","8529d625-6fa4-4ba0-88cb-b9e45fba7aca:1","Regulatory scrutiny of privacy, data protection, cybersecurity practices, and the processing of personal data","10","__KGBuilder__;__Entity__;RiskFactor"
"1864","8529d625-6fa4-4ba0-88cb-b9e45fba7aca:2","Anti-corruption laws","10","__KGBuilder__;__Entity__;RiskFactor"
"1865","8529d625-6fa4-4ba0-88cb-b9e45fba7aca:3","Regulatory developments related to virtual currencies, identity theft, account management, disclosure rules, cybersecurity, competition, and marketing","10","__KGBuilder__;__Entity__;RiskFactor"
"1866","8529d625-6fa4-4ba0-88cb-b9e45fba7aca:4","Laws and regulations pertaining to ESG performance, transparency, and reporting","10","__KGBuilder__;__Entity__;RiskFactor"
"1871","cccc0970-1bd3-426a-a536-fb73c28e4e4f:1","Cybersecurity and technology risks","13","__KGBuilder__;__Entity__;RiskFactor"
"1873","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:1","cyberextortion","14","__KGBuilder__;__Entity__;RiskFactor"
"1874","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:2","distributed denial-of-service attacks","14","__KGBuilder__;__Entity__;RiskFactor"
"1875","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:3","ransomware","14","__KGBuilder__;__Entity__;RiskFactor"
"1876","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:4","spear phishing and social engineering schemes","14","__KGBuilder__;__Entity__;RiskFactor"
"1877","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:5","computer viruses or other malware","14","__KGBuilder__;__Entity__;RiskFactor"
"1878","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:6","breaches of security measures","14","__KGBuilder__;__Entity__;RiskFactor"
"1879","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:7","unauthorized access","14","__KGBuilder__;__Entity__;RiskFactor"
"1880","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:8","business interruptions or systems failures","14","__KGBuilder__;__Entity__;RiskFactor"
"1881","cf63279a-e155-4d17-b5d5-3a4a7b5fcc76:9","insurance coverage may be insufficient","14","__KGBuilder__;__Entity__;RiskFactor"
"1884","e2aee928-a2ad-494d-abd5-5e45b915d51e:2","system failures","15","__KGBuilder__;__Entity__;RiskFactor"
"1885","e2aee928-a2ad-494d-abd5-5e45b915d51e:3","cyberattacks","15","__KGBuilder__;__Entity__;RiskFactor"
"1886","e2aee928-a2ad-494d-abd5-5e45b915d51e:4","unplanned outages","15","__KGBuilder__;__Entity__;RiskFactor"
"1888","e2aee928-a2ad-494d-abd5-5e45b915d51e:6","regulatory scrutiny","15","__KGBuilder__;__Entity__;RiskFactor"
"1890","31583920-7196-462d-898d-b08e6670fd82:1","interruption in service due to systems failures","16","__KGBuilder__;__Entity__;RiskFactor"
"1891","31583920-7196-462d-898d-b08e6670fd82:2","failure to implement new information systems and technologies","16","__KGBuilder__;__Entity__;RiskFactor"
"1892","31583920-7196-462d-898d-b08e6670fd82:3","rapid technological developments","16","__KGBuilder__;__Entity__;RiskFactor"
"1893","31583920-7196-462d-898d-b08e6670fd82:4","inability to develop new products and services","16","__KGBuilder__;__Entity__;RiskFactor"
"1894","31583920-7196-462d-898d-b08e6670fd82:5","restricted access to third-party technologies","16","__KGBuilder__;__Entity__;RiskFactor"
"1895","31583920-7196-462d-898d-b08e6670fd82:6","legal, regulatory and compliance risks","16","__KGBuilder__;__Entity__;RiskFactor"
"1896","31583920-7196-462d-898d-b08e6670fd82:7","failure to comply with laws, rules, regulations, and legal interpretations","16","__KGBuilder__;__Entity__;RiskFactor"
"1898","3dbeb5fb-7349-4081-8b1f-d44931375812:1","regulatory compliance","17","__KGBuilder__;__Entity__;RiskFactor"
"1900","3dbeb5fb-7349-4081-8b1f-d44931375812:3","legal and regulatory proceedings","17","__KGBuilder__;__Entity__;RiskFactor"
"1902","59ed784a-628f-4751-91a5-0495ac697117:1","enforcement actions and significant fines","18","__KGBuilder__;__Entity__;RiskFactor"
"1903","59ed784a-628f-4751-91a5-0495ac697117:2","compliance costs due to domestic regulations","18","__KGBuilder__;__Entity__;RiskFactor"
"1904","59ed784a-628f-4751-91a5-0495ac697117:3","additional and complex obligations from regulation","18","__KGBuilder__;__Entity__;RiskFactor"
"1905","59ed784a-628f-4751-91a5-0495ac697117:4","increased compliance obligations and costs","18","__KGBuilder__;__Entity__;RiskFactor"
"1906","59ed784a-628f-4751-91a5-0495ac697117:5","increased operational complexity and costs","18","__KGBuilder__;__Entity__;RiskFactor"
"1907","59ed784a-628f-4751-91a5-0495ac697117:6","substantial costs and potential operational changes for maintaining licenses","18","__KGBuilder__;__Entity__;RiskFactor"
"1908","59ed784a-628f-4751-91a5-0495ac697117:7","subject to enforcement actions, fines, and litigation","18","__KGBuilder__;__Entity__;RiskFactor"
"1909","59ed784a-628f-4751-91a5-0495ac697117:8","regulation for cryptocurrency offerings","18","__KGBuilder__;__Entity__;RiskFactor"
"1911","bc0b84ae-eb5f-4cad-aaa0-f04060eac19d:1","Consumer Protection Violations","20","__KGBuilder__;__Entity__;RiskFactor"
"1912","bc0b84ae-eb5f-4cad-aaa0-f04060eac19d:2","Regulatory Compliance in Europe and the U.K.","20","__KGBuilder__;__Entity__;RiskFactor"
"1913","bc0b84ae-eb5f-4cad-aaa0-f04060eac19d:3","Anti-Money Laundering and Counter-Terrorist Financing","20","__KGBuilder__;__Entity__;RiskFactor"
"1915","e6dc7a82-700e-49c8-aa3e-2d0f01b60b31:1","Non-compliance with anti-money laundering laws","21","__KGBuilder__;__Entity__;RiskFactor"
"1916","e6dc7a82-700e-49c8-aa3e-2d0f01b60b31:2","Compliance costs due to privacy and data protection laws","21","__KGBuilder__;__Entity__;RiskFactor"
"1917","e6dc7a82-700e-49c8-aa3e-2d0f01b60b31:3","Inconsistent privacy and data protection laws","21","__KGBuilder__;__Entity__;RiskFactor"
"1921","3ea7e17d-0f53-4f78-aa4c-7f23573fed1f:1","Regulatory scrutiny and legal proceedings under antitrust and competition laws","22","__KGBuilder__;__Entity__;RiskFactor"
"1922","3ea7e17d-0f53-4f78-aa4c-7f23573fed1f:2","Private rights of action for competitors or consumers","22","__KGBuilder__;__Entity__;RiskFactor"
"1923","3ea7e17d-0f53-4f78-aa4c-7f23573fed1f:3","Violation of antitrust or competition laws","22","__KGBuilder__;__Entity__;RiskFactor"
"1924","3ea7e17d-0f53-4f78-aa4c-7f23573fed1f:4","Reputational harm, significant judgments, fines and other remedial actions","22","__KGBuilder__;__Entity__;RiskFactor"
"1925","3ea7e17d-0f53-4f78-aa4c-7f23573fed1f:5","General litigation, regulatory scrutiny, and government inquiries","22","__KGBuilder__;__Entity__;RiskFactor"
"1926","3ea7e17d-0f53-4f78-aa4c-7f23573fed1f:6","Claims and lawsuits alleging violations of laws","22","__KGBuilder__;__Entity__;RiskFactor"
"1927","3ea7e17d-0f53-4f78-aa4c-7f23573fed1f:7","Significant estimates and judgments in legal reserves or possible losses","22","__KGBuilder__;__Entity__;RiskFactor"
"1929","0798f337-1300-4851-b2ab-b209a5de4d73:1","Intellectual Property Infringement Claims","23","__KGBuilder__;__Entity__;RiskFactor"
"1930","0798f337-1300-4851-b2ab-b209a5de4d73:2","Inability to Protect or Enforce Intellectual Property","23","__KGBuilder__;__Entity__;RiskFactor"
"1931","0798f337-1300-4851-b2ab-b209a5de4d73:3","Competition in Global Payments Industry","23","__KGBuilder__;__Entity__;RiskFactor"
"1932","9edab553-819d-41ee-8479-4838bf08c847:1","adverse macroeconomic conditions","7","__KGBuilder__;__Entity__;RiskFactor"
"1933","fe4a714f-2da8-4946-8a0b-7ab61456a6b3:1","Changes to payment card networks or bank fees","24","__KGBuilder__;__Entity__;RiskFactor"
"1934","9edab553-819d-41ee-8479-4838bf08c847:2","increasing competition","7","__KGBuilder__;__Entity__;RiskFactor"
"1935","c65bba53-8077-4da6-b859-680220335d70:1","Challenges to U.S. merchant financing offerings and installment loan products","25","__KGBuilder__;__Entity__;RiskFactor"
"1936","c65bba53-8077-4da6-b859-680220335d70:2","Increased costs of funding transactions with payment cards","25","__KGBuilder__;__Entity__;RiskFactor"
"1937","9edab553-819d-41ee-8479-4838bf08c847:3","increased costs for many aspects of business","7","__KGBuilder__;__Entity__;RiskFactor"
"1938","9edab553-819d-41ee-8479-4838bf08c847:4","increased regulatory scrutiny","7","__KGBuilder__;__Entity__;RiskFactor"
"1940","c65bba53-8077-4da6-b859-680220335d70:6","Credit products risk exposure","25","__KGBuilder__;__Entity__;RiskFactor"
"1942","8346f46a-96a2-40a2-9c34-235bd0000d89:1","Credit risk of consumers and merchants","26","__KGBuilder__;__Entity__;RiskFactor"
"1943","8346f46a-96a2-40a2-9c34-235bd0000d89:2","Legal and regulatory requirements","26","__KGBuilder__;__Entity__;RiskFactor"
"1944","8346f46a-96a2-40a2-9c34-235bd0000d89:3","Change in consumer behavior","26","__KGBuilder__;__Entity__;RiskFactor"
"1945","8346f46a-96a2-40a2-9c34-235bd0000d89:4","Economic environment changes","26","__KGBuilder__;__Entity__;RiskFactor"
"1946","8346f46a-96a2-40a2-9c34-235bd0000d89:5","Non-payment by account holders","26","__KGBuilder__;__Entity__;RiskFactor"
"1952","35ee7fd4-7608-4c69-a7b1-cb6e5be09425:1","Legal proceedings","8","__KGBuilder__;__Entity__;RiskFactor"
"1953","fe4257a4-f713-472f-9824-6bd71b7a6648:1","third-party risks","27","__KGBuilder__;__Entity__;RiskFactor"
"1954","fe4257a4-f713-472f-9824-6bd71b7a6648:2","cross-border trade difficulties","27","__KGBuilder__;__Entity__;RiskFactor"
"1955","fe4257a4-f713-472f-9824-6bd71b7a6648:3","fraud, abusive behaviors, bad transactions","27","__KGBuilder__;__Entity__;RiskFactor"
"1956","35ee7fd4-7608-4c69-a7b1-cb6e5be09425:2","Product liability","8","__KGBuilder__;__Entity__;RiskFactor"
"1957","a9ca8924-9f5c-4906-8263-9c39c85c5388:1","Fraudulent Transactions","28","__KGBuilder__;__Entity__;RiskFactor"
"1958","a9ca8924-9f5c-4906-8263-9c39c85c5388:2","Erroneous Transactions","28","__KGBuilder__;__Entity__;RiskFactor"
"1959","a9ca8924-9f5c-4906-8263-9c39c85c5388:3","Loss of Customer Confidence","28","__KGBuilder__;__Entity__;RiskFactor"
"1960","a9ca8924-9f5c-4906-8263-9c39c85c5388:4","Excessive Payment Card Losses","28","__KGBuilder__;__Entity__;RiskFactor"
"1961","a9ca8924-9f5c-4906-8263-9c39c85c5388:5","Bankruptcy or Insolvency of Merchants","28","__KGBuilder__;__Entity__;RiskFactor"
"1962","a9ca8924-9f5c-4906-8263-9c39c85c5388:6","Illegal Activities","28","__KGBuilder__;__Entity__;RiskFactor"
"1963","a9ca8924-9f5c-4906-8263-9c39c85c5388:7","Protection Program Disputes","28","__KGBuilder__;__Entity__;RiskFactor"
"1964","35ee7fd4-7608-4c69-a7b1-cb6e5be09425:3","Environmental concerns","8","__KGBuilder__;__Entity__;RiskFactor"
"1965","51874f86-b3f0-45d8-8873-7dd618670cd9:1","illegal or improper activity","29","__KGBuilder__;__Entity__;RiskFactor"
"1966","51874f86-b3f0-45d8-8873-7dd618670cd9:2","claims and lawsuits","29","__KGBuilder__;__Entity__;RiskFactor"
"1967","51874f86-b3f0-45d8-8873-7dd618670cd9:3","acquisitions, strategic investments, and other strategic transactions","29","__KGBuilder__;__Entity__;RiskFactor"
"1968","b2976fd6-9f8b-4dd4-ad4b-afd6400eba4a:0","International operations risks","30","__KGBuilder__;__Entity__;RiskFactor"
"1969","b2976fd6-9f8b-4dd4-ad4b-afd6400eba4a:1","Global and regional economic conditions risks","30","__KGBuilder__;__Entity__;RiskFactor"
"1970","35ee7fd4-7608-4c69-a7b1-cb6e5be09425:4","Intellectual property litigation","8","__KGBuilder__;__Entity__;RiskFactor"
"1971","35ee7fd4-7608-4c69-a7b1-cb6e5be09425:5","Acquisition challenges","8","__KGBuilder__;__Entity__;RiskFactor"
"1972","e9108bfb-e85c-4111-a3c2-b1e24a0f921f:1","Brexit","31","__KGBuilder__;__Entity__;RiskFactor"
"1973","e9108bfb-e85c-4111-a3c2-b1e24a0f921f:2","Regulatory Challenges","31","__KGBuilder__;__Entity__;RiskFactor"
"1974","e9108bfb-e85c-4111-a3c2-b1e24a0f921f:3","Reputation Damage","31","__KGBuilder__;__Entity__;RiskFactor"
"1976","e548404a-3b5a-4cfe-99fa-cce5b2b1fb00:1","ESG issues","32","__KGBuilder__;__Entity__;RiskFactor"
"1977","e548404a-3b5a-4cfe-99fa-cce5b2b1fb00:2","physical climate-related risks","32","__KGBuilder__;__Entity__;RiskFactor"
"1978","8f43c58b-9712-440b-ada7-5fab8eb84816:1","Intellectual property infringement claims","11","__KGBuilder__;__Entity__;RiskFactor"
"1979","b850bb16-2890-4f99-b750-a5cccc92b4f7:2","Counterparty Default Risk","33","__KGBuilder__;__Entity__;RiskFactor"
"1980","b850bb16-2890-4f99-b750-a5cccc92b4f7:3","Indebtedness Risk","33","__KGBuilder__;__Entity__;RiskFactor"
"1981","8f43c58b-9712-440b-ada7-5fab8eb84816:2","Significant diversion of management attention","11","__KGBuilder__;__Entity__;RiskFactor"
"1982","39563894-3b33-4887-926b-e7cd3a1cfdbd:1","Talent Acquisition Challenges","34","__KGBuilder__;__Entity__;RiskFactor"
"1983","39563894-3b33-4887-926b-e7cd3a1cfdbd:2","Tax Law Changes","34","__KGBuilder__;__Entity__;RiskFactor"
"1984","39563894-3b33-4887-926b-e7cd3a1cfdbd:3","Tax Audits and Investigations","34","__KGBuilder__;__Entity__;RiskFactor"
"1986","bdd67082-a883-4917-936f-e75280ed8733:1","risks associated with information disseminated through products and services","35","__KGBuilder__;__Entity__;RiskFactor"
"1987","8f43c58b-9712-440b-ada7-5fab8eb84816:4","Legal liability associated with online services or content","11","__KGBuilder__;__Entity__;RiskFactor"
"1988","8f43c58b-9712-440b-ada7-5fab8eb84816:5","Significant impairment of intellectual property rights","11","__KGBuilder__;__Entity__;RiskFactor"
"1989","42a7cc94-869c-4cf7-9a5f-07fbd87299f3:2","Information Security","36","__KGBuilder__;__Entity__;RiskFactor"
"1990","42a7cc94-869c-4cf7-9a5f-07fbd87299f3:3","Russia and Ukraine Conflict","36","__KGBuilder__;__Entity__;RiskFactor"
"1992","61da20ee-87e7-49ba-880a-1d10dc48764d:1","Defamation claims","12","__KGBuilder__;__Entity__;RiskFactor"
"1993","8047b7ec-bf78-4d7b-b9fe-e2e353ca8127:1","Brexit: The U.K.'s departure from the EU could harm our business, financial condition, and results of operations.","37","__KGBuilder__;__Entity__;RiskFactor"
"1994","8047b7ec-bf78-4d7b-b9fe-e2e353ca8127:2","Macroeconomic conditions: including COVID-19, Russia and Ukraine conflict, supply chain shortages, recession, inflation, interest rates.","37","__KGBuilder__;__Entity__;RiskFactor"
"1995","61da20ee-87e7-49ba-880a-1d10dc48764d:2","Negligence claims","12","__KGBuilder__;__Entity__;RiskFactor"
"1996","61da20ee-87e7-49ba-880a-1d10dc48764d:3","Breaches of contract claims","12","__KGBuilder__;__Entity__;RiskFactor"
"1997","61da20ee-87e7-49ba-880a-1d10dc48764d:4","Copyright infringement claims","12","__KGBuilder__;__Entity__;RiskFactor"
"1998","61da20ee-87e7-49ba-880a-1d10dc48764d:6","Unfair competition claims","12","__KGBuilder__;__Entity__;RiskFactor"
"1999","61da20ee-87e7-49ba-880a-1d10dc48764d:5","Trademark infringement claims","12","__KGBuilder__;__Entity__;RiskFactor"
"2001","61da20ee-87e7-49ba-880a-1d10dc48764d:7","Unlawful activity claims","12","__KGBuilder__;__Entity__;RiskFactor"
"2002","61da20ee-87e7-49ba-880a-1d10dc48764d:8","Tort claims including personal injury","12","__KGBuilder__;__Entity__;RiskFactor"
"2004","61da20ee-87e7-49ba-880a-1d10dc48764d:9","Fraud claims","12","__KGBuilder__;__Entity__;RiskFactor"
"2005","bf75b340-ba59-429f-ba9a-e695545ec943:6","Foreign currency exchange risk","38","__KGBuilder__;__Entity__;RiskFactor"
"2006","bf75b340-ba59-429f-ba9a-e695545ec943:7","Risks of doing business outside U.S.","38","__KGBuilder__;__Entity__;RiskFactor"
"2007","61da20ee-87e7-49ba-880a-1d10dc48764d:10","Privacy concerns","12","__KGBuilder__;__Entity__;RiskFactor"
"2008","61da20ee-87e7-49ba-880a-1d10dc48764d:11","Security breach","12","__KGBuilder__;__Entity__;RiskFactor"
"2009","61da20ee-87e7-49ba-880a-1d10dc48764d:12","Data protection regulatory proposals","12","__KGBuilder__;__Entity__;RiskFactor"
"2011","61da20ee-87e7-49ba-880a-1d10dc48764d:13","Consumer data protection law interpretation","12","__KGBuilder__;__Entity__;RiskFactor"
"2017","b32fd9e2-56d5-4a26-bfea-1d4363d4844c:3","Fraud or counterfeiting","40","__KGBuilder__;__Entity__;RiskFactor"
"2018","0fa2d741-2b2a-4df0-bd82-b6b13c1b4b79:2","Manufacturing and supply chain risks","13","__KGBuilder__;__Entity__;RiskFactor"
